Phrase ID	Level	Clue (Question)	Phrase (Answer)
FPH514122	622	Planta	Árbol de hoja caduca
FPH514123	623	Beber	Champurrado
FPH514124	624	Videojuego	Super Smash Bros
FPH514125	625	Animales acuáticos	Nutria de mar
FPH514126	626	Pájaro	Halcón de cola roja
FPH514127	627	Telenovela	Pedro el Escamoso
FPH514128	628	Anatomía	Boca y garganta
FPH514129	629	Canción de Disney	Cuando le pide a una estrella
FPH514130	630	Muebles	Marco de la cama
FPH514131	631	Pelicula Disney	El extraño mundo de Jack
FPH514132	632	Actor femenino	Charlize Theron
FPH514133	633	Vehículo	Chevrolet Prism
FPH514134	634	Dulce	Jolly Rancher
FPH514135	635	Beber	Te helado
FPH514136	636	Mascota	Rata encapuchada
FPH514137	637	Ciudad latinoamericana	Mérida
FPH514138	638	Muebles	Gabinete de China
FPH514139	639	Tienda al por menor	City Club
FPH514140	640	Gobierno	Valentín Gómez Farías
FPH514141	641	Fruta	Cantalupo
FPH514142	642	Dulce	Tamales calientes
FPH514143	643	Punto de referencia	Monte Rushmore
FPH514144	644	Aperitivo	Papas fritas
FPH514145	645	Banda de rock	Molotov
FPH514146	646	Coche	Nissan sentra
FPH514147	647	Tecnología	Netflix
FPH514148	648	Canción de Disney	Tienes un amigo en mi
FPH514149	649	Música clásica	Frederic Chopin
FPH514150	650	Muebles	Mesa plegable
FPH514151	651	Programa de televisión	Detective Conan
FPH514152	652	País	Japón
FPH514153	653	Actividad al aire libre	Bodyboarding
FPH514154	654	Pelicula Disney	Merlin el Encantador
FPH514155	655	Tienda al por menor	Soriana Mercado
FPH514156	656	Ocupación	Dentista
FPH514157	657	Cena	Carnitas
FPH514158	658	Banda de rock	Twenty One Pilots
FPH514159	659	Muebles	Mecedora
FPH514160	660	Coche	Toyota camry
FPH514161	661	Comida	Sopa de Tortilla
FPH514162	662	Animales acuáticos	Angelote
FPH514163	663	Tecnología	Zoom meeting
FPH514164	664	Telenovela	Café con aroma de mujer
FPH514165	665	Día festivo	Semana de Pascua
FPH514166	666	Gobierno	Luis Echeverría
FPH514167	667	Planeta	Marte
FPH514168	668	Ropa	Blusa verde
FPH514169	669	Cómico	Jerry Seinfeld
FPH514170	670	Pájaro	Gran garza azul
FPH514171	671	Punto de referencia	Great Sphinx of Giza
FPH514172	672	País	Rusia
FPH514173	673	Beber	Latte de té chai
FPH514174	674	Actor femenino	Michelle Rodriguez
FPH514175	675	Canción de Disney	Las necesidades básicas
FPH514176	676	Ocupación	Arqueólogo
FPH514177	677	Dulce	Laffy taffy
FPH514178	678	Actividad al aire libre	Esquí acuático
FPH514179	679	Tecnología	Adobe photoshop
FPH514180	680	Planta	Clavel
FPH514181	681	Cena	Cochinita Pibil
FPH514182	682	Coche	Jeep grand cherokee
FPH514183	683	Animales acuáticos	Ballena beluga
FPH514184	684	Pasatiempo	Jardinería
FPH514185	685	Ocupación	Director ejecutivo
FPH514186	686	Telenovela	Mirada de mujer
FPH514187	687	Música clásica	The Four Seasons
FPH514188	688	Banda de rock	Nirvana
FPH514189	689	Videojuego	Resident Evil
FPH514190	690	Actor femenino	Melissa Fumero
FPH514191	691	Comida rápida	El Pollo Feliz
FPH514192	692	Pájaro	Grua
FPH514193	693	Personaje de disney	Ursula
FPH514194	694	Anatomía	Mano y dedos
FPH514195	695	Pelicula Disney	Toy Story
FPH514196	696	Banda de rock	Carlos Santana
FPH514197	697	Actividad al aire libre	Avistamiento de aves
FPH514198	698	Emoción	Felicidad
FPH514199	699	Cena	Sopa de alubia blanca
FPH514200	700	Ropa	Enaguas
FPH514201	701	País	Barbados
FPH514202	702	Comida	Tacos al carbon
FPH514203	703	Vegetal	Judías verdes
FPH514204	704	Punto de referencia	catedral de Notre Dame
FPH514205	705	Canción de Disney	Quieres construir un muñeco de nieve?
FPH514206	706	Tecnología	Monitor curvo
FPH514207	707	Telenovela	Rebelde
FPH514208	708	Marca famosa	Skechers
FPH514209	709	Dulce	Lemonheads
FPH514210	710	Comida rápida	Taco Cabana
FPH514211	711	Pelicula Disney	Zootopia
FPH514212	712	Pasatiempo	Talla de madera
FPH514213	713	Animal	Murciélago de la fruta
FPH514214	714	Postre	Trufa de chocolate
FPH514215	715	Cómico	Robin Williams
FPH514216	716	País	Suecia
FPH514217	717	Ocupación	Técnico de emergencias médicas
FPH514218	718	Animales acuáticos	Salmón rojo
FPH514219	719	Ropa	Camiseta sin mangas
FPH514220	720	Vegetal	Cebollino
FPH514221	721	Reality show	Pequeños Gigantes
FPH514222	722	Canción de Disney	Quiero ser como tu
FPH514223	723	Emoción	Asombro
FPH514224	724	Animal	Jirafa
FPH514225	725	Día festivo	Dia de la Independencia
FPH514226	726	Ropa	Vestido de maternidad
FPH514227	727	Familia	Hermano y hermana
FPH514228	728	País	Nicaragua
FPH514229	729	Animales acuáticos	Elefante marino
FPH514230	730	Dulce	Nerds Rope
FPH514231	731	Cena	Pan de Lasaña y Ajo
FPH514232	732	Aperitivo	Champiñones rellenos
FPH514233	733	Animal	Ardilla
FPH514234	734	Pelicula Disney	Tarzan
FPH514235	735	Pasatiempo	Scrapbooking
FPH514236	736	Ropa	Botas con plataforma
FPH514237	737	Cómico	Ricky Gervais
FPH514238	738	Forma	Rectángulo
FPH514239	739	Día festivo	Vispera de Año Nuevo
FPH514240	740	Artista del país	Rascal Flatts
FPH514241	741	Fruta	Arándano
FPH514242	742	Ocupación	Director de cine
FPH514243	743	Emoción	Decepción
FPH514244	744	Familia	Madre y padre
FPH514245	745	Animal	Tortuga
FPH514246	746	País	Malasia
FPH514247	747	Romance	Titanic
FPH514248	748	Postre	Brownies
FPH514249	749	Actividad al aire libre	Mini golf
FPH514250	750	Insecto	Cucaracha
FPH514251	751	Ropa	Pantalones de yoga
FPH514252	752	Fruta	Mandarina
FPH514253	753	Canción de Disney	Hare un hombre de ti
FPH514254	754	Cena	Jambalaya
FPH514255	755	Aperitivo	Caldo de pollo
FPH514256	756	Dulce	Chupete
FPH514257	757	Animal	Leopardo
FPH514258	758	Ocupación	Político
FPH514259	759	Telenovela	Sin Senos No Hay Paraíso
FPH514260	760	Gobierno	Gustavo Díaz Ordaz
FPH514261	761	Beber	Café irlandés
FPH514262	762	Banda de rock	Slipknot
FPH514263	763	Insecto	Escarabajo rinoceronte
FPH514264	764	Desayuno	Todo Bagel
FPH514265	765	País	Sudáfrica
FPH514266	766	Tienda al por menor	Sam's Club
FPH514267	767	Artista del país	Tim McGraw
FPH514268	768	Telenovela	Marielena
FPH514269	769	Animal	Orangután
FPH514270	770	Coche	Honda Accord
FPH514271	771	Postre	Baked Alaska
FPH514272	772	Tecnología	Computadora
FPH514273	773	Pasatiempo	Fotografía
FPH514274	774	Banda de rock	Ramones
FPH514275	775	Insecto	Escarabajo hércules
FPH514276	776	Programa de televisión	Star Trek
FPH514277	777	Beber	Vodka Martini
FPH514278	778	Gobierno	Miguel Alemán Valdés
FPH514279	779	Pelicula Disney	Fantasia
FPH514280	780	Planta	Jazmín
FPH514281	781	Tienda al por menor	Liverpool
FPH514282	782	Ropa	Vestido de noche
FPH514283	783	Animal	Glotón
FPH514284	784	Actividad al aire libre	Tenis
FPH514285	785	País	Bulgaria
FPH514286	786	Programa de televisión	The House of Flowers
FPH514287	787	Postre	Yogurt congelado
FPH514288	788	Dulce	Candy Corn
FPH514289	789	Ciudad latinoamericana	Cancún
FPH514290	790	Insecto	Luciérnaga
FPH514291	791	Banda de rock	Pearl Jam
FPH514292	792	Deporte	Béisbol
FPH514293	793	Pasatiempo	Tejido de punto
FPH514294	794	Muebles	Mesa del comedor
FPH514295	795	Dibujos animados	Steven Universe
FPH514296	796	Actor masculino	Louis C.K.
FPH514297	797	Telenovela	When You Are Mine
FPH514298	798	Animal	Sabueso
FPH514299	799	Actividad al aire libre	Surf
FPH514300	800	Canción de Disney	Algún día mi príncipe vendrá
FPH514301	801	Programa de televisión	Lady of Steel
FPH514302	802	País	Argelia
FPH514303	803	Película de acción	The Expendables
FPH514304	804	Vehículo	Toyota Corolla
FPH514305	805	Pelicula Disney	Frozen
FPH514306	806	Desayuno	Molletes
FPH514307	807	Postre	Tarta de chocolate maya
FPH514308	808	Actividad al aire libre	Autocinema
FPH514309	809	Comida rápida	El Pechugón
FPH514310	810	Reality show	Exatlón México
FPH514311	811	Ropa	Pantalones de campana
FPH514312	812	Tienda al por menor	Sears
FPH514313	813	Beber	vino tinto
FPH514314	814	Ropa	Mono
FPH514315	815	Canción de Disney	Veo la luz
FPH514316	816	Deporte	Baloncesto
FPH514317	817	Insecto	Mariquita
FPH514318	818	Personaje de ficción	Eric Cartman
FPH514319	819	Comida rápida	La Casa de Toño
FPH514320	820	Postre	Pudín de pan
FPH514321	821	Anatomía	Talón y tobillo
FPH514322	822	Banda de rock	Fall Out Boy
FPH514323	823	Programa de televisión	The X-Files
FPH514324	824	Videojuego	Clash of Clans
FPH514325	825	Telenovela	Dos mujeres, un camino
FPH514326	826	Postre	Magdalena
FPH514327	827	País	Guatemala
FPH514328	828	Dulce	Starburst
FPH514329	829	Desayuno	Avena
FPH514330	830	Tienda al por menor	Nordstrom
FPH514331	831	Tecnología	Microsoft Xbox
FPH514332	832	Ropa	Jersey deportivo
FPH514333	833	Película de terror	Event Horizon
FPH514334	834	Animales acuáticos	Pez espada
FPH514335	835	Actividad al aire libre	Corriendo
FPH514336	836	Programa de televisión	The Doors of Time
FPH514337	837	Personaje de ficción	Speedy Gonzales
FPH514338	838	Comida rápida	Carl's Junior
FPH514339	839	Tienda al por menor	Woolworth
FPH514340	840	Planeta	Urano
FPH514341	841	Pájaro	Robin
FPH514342	842	Pelicula Disney	Robin Hood
FPH514343	843	País	Cameroon
FPH514344	844	Animal	Mamut lanudo
FPH514345	845	Beber	Leche con chocolate
FPH514346	846	Planta	Chrysanthemum
FPH514347	847	Personaje de ficción	Superman
FPH514348	848	Programa de televisión	Sin Senos No Hay Paraíso
FPH514349	849	Animales acuáticos	Estrella de mar
FPH514350	850	Tienda al por menor	Bed Bath and Beyond
FPH514351	851	Tecnología	Internet
FPH514352	852	Reality show	Shark Tank
FPH514353	853	Beber	Piña colada
FPH514354	854	Personaje de disney	Prince Eric
FPH514355	855	Fruta	Toronja
FPH514356	856	Ropa	Pantalones
FPH514357	857	Comida rápida	Domino's Pizza
FPH514358	858	Muebles	Sofá de dos plazas
FPH514359	859	Vegetal	Brócoli
FPH514360	860	Postre	Pastel de zanahoria
FPH514361	861	Pelicula Disney	Hercules
FPH514362	862	Pájaro	Cuervo
FPH514363	863	Película de terror	El exorcista
FPH514364	864	Planeta	Venus
FPH514365	865	País	Jamaica
FPH514366	866	Animal	Marmota
FPH514367	867	Telenovela	María Mercedes
FPH514368	868	Insecto	Libélula
FPH514369	869	Ocupación	Programador
FPH514370	870	Beber	Ajenjo
FPH514371	871	Actividad al aire libre	Hockey callejero
FPH514372	872	Día festivo	Dia de La Raza
FPH514373	873	Ropa	Traje de baño
FPH514374	874	Coche	Jeep Wrangler
FPH514375	875	Animales acuáticos	Tiburón ballena
FPH514376	876	Punto de referencia	El Coliseo
FPH514377	877	Canción de Disney	Estarás en mi corazon
FPH514378	878	Tienda al por menor	Coppel
FPH514379	879	Anatomía	Estómago e intestinos
FPH514380	880	Banda de rock	Green Day
FPH514381	881	Beber	Atole
FPH514382	882	Postre	Ancho chilli and date chocolate tart
FPH514383	883	País	Mongolia
FPH514384	884	Comida rápida	Wingstop
FPH514385	885	Animal	Salamandra
FPH514386	886	Pelicula Disney	Aladdin
FPH514387	887	Tienda al por menor	Tiendas Extra
FPH514388	888	Pájaro	Águila pescadora
FPH514389	889	Comida rápida	Kentucky Fried Chicken
FPH514390	890	Beber	Whisky
FPH514391	891	Película de terror	Final Destination
FPH514392	892	Coche	Ford Explorer
FPH514393	893	Personaje de ficción	Hannibal Lecter
FPH514394	894	Animal	Oso grizzly
FPH514395	895	Ropa	Camisa con botones
FPH514396	896	País	Etiopía
FPH514397	897	Reality show	The Bachelorette
FPH514398	898	Dulce	Peppermint York
FPH514399	899	Día festivo	Dia de los Niños Heroes
FPH514400	900	Telenovela	Marimar
FPH514401	901	Planeta	Saturno
FPH514402	902	Programa de televisión	Monarca
FPH514403	903	Música clásica	Violonchelo y piano
FPH514404	904	Ciudad latinoamericana	Saltillo
FPH514405	905	Comida	Cemita
FPH514406	906	Canción de Disney	Estar preparado
FPH514407	907	Aperitivo	Queso Fundido
FPH514408	908	Postre	Donuts de canela
FPH514409	909	País	Sri Lanka
FPH514410	910	Tecnología	Playstation
FPH514411	911	Tienda al por menor	Grupo Sanborns
FPH514412	912	Postre	Helado de canela frito
FPH514413	913	Actividad al aire libre	Bicicleta de montaña
FPH514414	914	Pelicula Disney	El Libro de la Selva
FPH514415	915	País	Venezuela
FPH514416	916	Música clásica	Antonio Vivaldi
FPH514417	917	Reality show	Nailed It
FPH514418	918	Dulce	Nestle Crunch
FPH514419	919	Planta	Calla Lily
FPH514420	920	Beber	Gatorade
FPH514421	921	Pájaro	Tucán
FPH514422	922	Tienda al por menor	Chedraui
FPH514423	923	Punto de referencia	Eiffel Tower
FPH514424	924	Personaje de ficción	Jon Snow
FPH514425	925	Vehículo	Ford Fiesta
FPH514426	926	Animal	Antílope
FPH514427	927	Postre	Donas de chocolate mexicano
FPH514428	928	Punto de referencia	La Gran Muralla de China
FPH514429	929	Artista pop	Madonna
FPH514430	930	Programa de televisión	Soy Luna
FPH514431	931	Anatomía	Esqueleto humano
FPH514432	932	Beber	Aguas Frescas
FPH514433	933	Planta	Venus atrapamoscas
FPH514434	934	Día festivo	Dia de la Marina
FPH514435	935	País	Filipinas
FPH514436	936	Pelicula Disney	El Rey León
FPH514437	937	Pájaro	Faisán
FPH514438	938	Banda de rock	Foo Fighters
FPH514439	939	Programa de televisión	La desalmada
FPH514440	940	Postre	Postes helados de fresas y nata
FPH514441	941	Planta	Cactus
FPH514442	942	Comida	Apio y mantequilla de maní
FPH514443	943	Película de terror	Get out
FPH514444	944	Animales acuáticos	Pez payaso
FPH514445	945	Ropa	Chandal
FPH514446	946	Artista pop	Gwen Stefani
FPH514447	947	Beber	Jugo de manzana
FPH514448	948	Telenovela	Humble Maria
FPH514449	949	Ciudad latinoamericana	Acapulco
FPH514450	950	Comida rápida	Chipotle Mexican Grill
FPH514451	951	Música clásica	Ave María
FPH514452	952	Programa de televisión	South Park
FPH514453	953	País	Austria
FPH514454	954	Personaje de ficción	Hermione Granger
FPH514455	955	Videojuego	Fortnite
FPH514456	956	Beber	Horchata
FPH514457	957	Planeta	Júpiter
FPH514458	958	Dulce	Snickers
FPH514459	959	Fruta	Pimiento morrón
FPH514460	960	Vehículo	Chevrolet Silverado
FPH514461	961	Anatomía	Cráneo y cerebro
FPH514462	962	Ocupación	Profesor de matemáticas
FPH514463	963	Postre	Tiramisu
FPH514464	964	Punto de referencia	Estatua de la Libertad
FPH514465	965	Tienda al por menor	Pineda Covalin
FPH514466	966	Música clásica	Canon en D
FPH514467	967	Muebles	Colchón
FPH514468	968	Actividad al aire libre	Béisbol
FPH514469	969	País	Bahamas
FPH514470	970	Cena	Cabrito
FPH514471	971	Vegetal	Lechuga romana
FPH514472	972	Beber	Sidra dura
FPH514473	973	Vehículo	Ford Puma
FPH514474	974	Reality show	Mexican Dynasties
FPH514475	975	Insecto	Abejorro
FPH514476	976	Pelicula Disney	Pocahontas
FPH514477	977	Película de terror	Pesadilla en la calle del infierno
FPH514478	978	Día festivo	Dia de la Bandera
FPH514479	979	Fruta	Piña
FPH514480	980	Muebles	Librero
FPH514481	981	Planta	Girasol
FPH514482	982	Telenovela	Amores Cruzados
FPH514483	983	Personaje de ficción	Dark Vador
FPH514484	984	Mascota	Galgo
FPH514485	985	País	Argentina
FPH514486	986	Comida rápida	Qdoba
FPH514487	987	Desayuno	Huevos revueltos
FPH514488	988	Artista pop	Natti Natasha
FPH514489	989	Dulce	Lifesavers
FPH514490	990	Ropa	Sweater
FPH514491	991	Beber	Tejate
FPH514492	992	Videojuego	Mario Kart
FPH514493	993	Programa de televisión	El Señor de los Cielos
FPH514494	994	Reality show	Quién es la máscara
FPH514495	995	Actividad al aire libre	Caza
FPH514496	996	Vehículo	Fiat Argo
FPH514497	997	Pelicula Disney	Pinocho
FPH514498	998	Ocupación	Oficial de policía
FPH514499	999	Comida	Nachos de carne
FPH514500	1000	País	Costa Rica
FPH514501	1001	Color	En blanco y negro
FPH514502	1002	Bioma	Prado floreciente
FPH514503	1003	Emociones	Calma y calculada
FPH514504	1004	Película de terror	Cloverfield
FPH514505	1005	Personaje de ficción	Wonder Woman
FPH514506	1006	Cocinando	Olla a presión
FPH514507	1007	Idioma	Noruego
FPH514508	1008	Día festivo	Cumpleaños de Benito Juarez
FPH514509	1009	Criatura mítica	Dragón que escupe fuego
FPH514510	1010	De vuelta a la escuela	Experimento de laboratorio
FPH514511	1011	Rocas y minerales	Cuarzo rosa
FPH514512	1012	Instrumento musical	Bajo
FPH514513	1013	Estado de EE. UU.	California
FPH514514	1014	En la granja	Pollos y gallos
FPH514515	1015	Elementos	Hidrógeno y helio
FPH514516	1016	Beber	Ponche Navideño
FPH514517	1017	En la playa	Cangrejo ermitaño
FPH514518	1018	Pelicula Disney	Winnie the Pooh
FPH514519	1019	Familia	Sobrina y sobrino
FPH514520	1020	Emociones	Optimista o pesimista
FPH514521	1021	Idioma	Lenguaje de señas
FPH514522	1022	Postre	Helado de chispas de chocolate
FPH514523	1023	Hierbas y especias	Jengibre rallado
FPH514524	1024	Criaturas míticas	Hadas y elfos
FPH514525	1025	País	Corea del Norte
FPH514526	1026	Banda de rock	Bon Jovi
FPH514527	1027	Color	Naranja brillante
FPH514528	1028	De vuelta a la escuela	Asignación de tareas
FPH514529	1029	Instrumento musical	Saxofón
FPH514530	1030	Cocinando	Cucharilla
FPH514531	1031	Bioma	Bosque caducifolio
FPH514532	1032	En la playa	Salvavidas de turno
FPH514533	1033	Rocas y minerales	Granate y Citrino
FPH514534	1034	Telenovela	La Heredera
FPH514535	1035	Actividad al aire libre	Esquiar en la nieve
FPH514536	1036	Elemento	Aluminio
FPH514537	1037	Familia	Bisabuela
FPH514538	1038	En la granja	Huevos y Leche
FPH514539	1039	Emociones	Amor y afecto
FPH514540	1040	Criaturas míticas	Sirenas y sirenas
FPH514541	1041	Idioma	Ruso
FPH514542	1042	Cocinando	Microondas
FPH514543	1043	Animal	Erizo
FPH514544	1044	Hierbas y especias	Ajo picado
FPH514545	1045	Cena	Machaca
FPH514546	1046	Instrumento musical	Harmónica
FPH514547	1047	País	Hungría
FPH514548	1048	Bioma	Sunny Savannah
FPH514549	1049	De vuelta a la escuela	Libreta de espiral
FPH514550	1050	Personajes de ficción	Romeo y Julieta
FPH514551	1051	En la playa	Conchas marinas rotas
FPH514552	1052	Rocas y minerales	Pepita de oro
FPH514553	1053	Criatura mítica	Vampiro chupa sangre
FPH514554	1054	Colores	Gris y amarillo
FPH514555	1055	Reality show	Survivor México
FPH514556	1056	Postre	Helado de caramelo salado
FPH514557	1057	Emoción	Fascinación desconcertada
FPH514558	1058	Familia	Medio hermano
FPH514559	1059	En la granja	Azada y pico
FPH514560	1060	Hierbas y especias	Canela molida
FPH514561	1061	Idioma	Chino Mandarín
FPH514562	1062	Instrumento musical	Tambor y baquetas
FPH514563	1063	De vuelta a la escuela	Libro de texto en inglés
FPH514564	1064	Cocinando	Ensaladera
FPH514565	1065	Elementos	Cobalto y Cobre
FPH514566	1066	País	Dinamarca
FPH514567	1067	Animal	Cebra rayada
FPH514568	1068	Criatura mítica	Monstruo del lago Ness
FPH514569	1069	Personaje de ficción	Pantera negra
FPH514570	1070	Beber	Cerveza Margaritas
FPH514571	1071	Desayuno	Pozole Verde
FPH514572	1072	Día festivo	Dia de los Fieles Difuntos
FPH514573	1073	Estado de EE. UU.	Washington
FPH514574	1074	Familia	Esposo y esposa
FPH514575	1075	Emoción	Insatisfacción
FPH514576	1076	Colores	Melocotón y albaricoque
FPH514577	1077	Rocas y minerales	Rubí y espinela
FPH514578	1078	De vuelta a la escuela	Portaminas
FPH514579	1079	Cocinando	Salero
FPH514580	1080	Instrumento musical	Clave
FPH514581	1081	Idioma	sueco
FPH514582	1082	Hierbas y especias	Cebollas y cebolletas
FPH514583	1083	Criaturas míticas	Fantasmas y demonios
FPH514584	1084	En la granja	Pala y rastrillo
FPH514585	1085	Elemento	Neón y argón
FPH514586	1086	Bioma	Sur de Bayou
FPH514587	1087	País	Vietnam
FPH514588	1088	Muebles	Mesa final
FPH514589	1089	Ocupación	Contador
FPH514590	1090	En la playa	Kayak y remo
FPH514591	1091	Animal	Oso polar
FPH514592	1092	Telenovela	Like in the Movies
FPH514593	1093	Emociones	Bondad y compasión
FPH514594	1094	De vuelta a la escuela	Glosario de términos
FPH514595	1095	Cocinando	Rodillo
FPH514596	1096	Familia	Hijastra
FPH514597	1097	Cena	Gorditas
FPH514598	1098	Criatura mítica	Frankenstein
FPH514599	1099	Rocas y minerales	Piedra de la luna
FPH514600	1100	Instrumentos musicales	Piccolo y flauta
FPH514601	1101	Color	Bronce y Cobre
FPH514602	1102	Elemento	Potasio
FPH514603	1103	Idioma	turco
FPH514604	1104	Hierbas y especias	Eneldo picado
FPH514605	1105	En la granja	Cordero y oveja
FPH514606	1106	Ocupación	Geólogo
FPH514607	1107	Pelicula Disney	Jim y el durazno gigante
FPH514608	1108	País	República Centroafricana
FPH514609	1109	De vuelta a la escuela	Álgebra y trigonometría
FPH514610	1110	En la playa	Un grupo de medusas
FPH514611	1111	Emoción	Agotado y drenado
FPH514612	1112	Personaje de ficción	Princess Peach
FPH514613	1113	Bioma	Highland River
FPH514614	1114	Criatura mítica	Cambiaformas
FPH514615	1115	Instrumento musical	bongos
FPH514616	1116	Cocinando	Hervido duro o suave
FPH514617	1117	Familia	Hijastra
FPH514618	1118	Rocas y minerales	Cristal de cuarzo
FPH514619	1119	Banda de rock	Paramore
FPH514620	1120	Elemento	Sodio y azufre
FPH514621	1121	Idioma	polaco
FPH514622	1122	Desayuno	Quesadillas
FPH514623	1123	Hierbas y especias	Una cucharadita de clavo
FPH514624	1124	Color	Rojo, blanco y azul
FPH514625	1125	De vuelta a la escuela	Laboratorio de química
FPH514626	1126	En la granja	Aves de corral y carne de res
FPH514627	1127	Beber	Agua de Jamaica
FPH514628	1128	Instrumento musical	Triángulo y campanillas
FPH514629	1129	Criatura mítica	unicornio arcoiris
FPH514630	1130	En la playa	Sombrilla y toalla
FPH514631	1131	Emoción	Asco estremecedor
FPH514632	1132	Día festivo	Dia de la Revolucion
FPH514633	1133	Cena	Alambre
FPH514634	1134	Rocas y minerales	Oro de tontos
FPH514635	1135	Cocinando	Tazones para mezclar
FPH514636	1136	Videojuego	Metal Gear Solid
FPH514637	1137	Familia	Gran tío
FPH514638	1138	Animal	Serpiente de coral
FPH514639	1139	Reality show	Mexicanicos
FPH514640	1140	Bioma	Pantano turbio
FPH514641	1141	Idioma	francés
FPH514642	1142	Hierbas y especias	Orégano y perejil
FPH514643	1143	De vuelta a la escuela	Preguntas y respuestas
FPH514644	1144	Criatura mítica	Horda de zombis no muertos
FPH514645	1145	Color	Azul y verde
FPH514646	1146	Personaje de ficción	Conde Drácula
FPH514647	1147	Telenovela	La Dueña
FPH514648	1148	Emoción	Generoso y generoso
FPH514649	1149	Instrumento musical	Guitarra acustica
FPH514650	1150	En la granja	Tractor y segadora
FPH514651	1151	Elemento	Estaño y zinc
FPH514652	1152	Rocas y minerales	Ámbar y fósil
FPH514653	1153	En la playa	Advertencia de marea alta
FPH514654	1154	Cocinando	Taza medidora
FPH514655	1155	Idioma	inglés
FPH514656	1156	Reality show	La más draga
FPH514657	1157	De vuelta a la escuela	sacapuntas
FPH514658	1158	Criatura mítica	Golem y Troll
FPH514659	1159	Familia	La novia y el novio
FPH514660	1160	País	Noruega
FPH514661	1161	Coche	Toyota highlander
FPH514662	1162	Bioma	Arrecife de coral
FPH514663	1163	Color	Cian y esmeralda
FPH514664	1164	Instrumento musical	Flauta dulce y oboe
FPH514665	1165	Beber	Aguardiente de menta
FPH514666	1166	Hierbas y especias	Ají picante
FPH514667	1167	Emoción	De trato fácil
FPH514668	1168	En la granja	Pasto abierto
FPH514669	1169	Rocas y minerales	Diamante
FPH514670	1170	De vuelta a la escuela	Pizarra
FPH514671	1171	Criatura mítica	Monstruo del pantano
FPH514672	1172	Cocinando	Tabla de carnicero
FPH514673	1173	Día festivo	Transmision del Poder Ejecutivo Federal
FPH514674	1174	Idioma	Arábica
FPH514675	1175	Familia	Madre adoptiva
FPH514676	1176	Cena	Tacos de Pescado
FPH514677	1177	En la playa	Fiesta en un yate
FPH514678	1178	Elemento	Plomo y xenón
FPH514679	1179	Pelicula Disney	Unidos
FPH514680	1180	Personaje de ficción	Bart Simpson
FPH514681	1181	De vuelta a la escuela	Historia mundial
FPH514682	1182	Color	Verde de la selva
FPH514683	1183	Hierbas y especias	Sal y pimienta
FPH514684	1184	Bioma	Prado inundado
FPH514685	1185	Emoción	Seguridad en uno mismo
FPH514686	1186	Idioma	finlandés
FPH514687	1187	Rocas y minerales	Lava y Magma
FPH514688	1188	Criatura mítica	Coco
FPH514689	1189	Ciudad latinoamericana	Oaxaca
FPH514690	1190	Cocinando	Horno holandés
FPH514691	1191	Familia	Yerno
FPH514692	1192	En la granja	Granero rojo grande
FPH514693	1193	Vehículo	Chevrolet Beat
FPH514694	1194	De vuelta a la escuela	Tarea de geometría
FPH514695	1195	Desayuno	Menudo
FPH514696	1196	En la playa	Chaleco salvavidas
FPH514697	1197	Elemento	Fósforo
FPH514698	1198	Color	rojo carmesí
FPH514699	1199	País	Túnez
FPH514700	1200	Beber	Coca Cola
FPH514701	1201	Película de terror	Doctor Sueño
FPH514702	1202	Criatura mítica	Mummy
FPH514703	1203	Bioma	Salina
FPH514704	1204	Emoción	Agradablemente encantado
FPH514705	1205	Rocas y minerales	Turmalina
FPH514706	1206	Instrumento musical	Sintetizador
FPH514707	1207	Hierbas y especias	Menta verde
FPH514708	1208	De vuelta a la escuela	Salón de clases
FPH514709	1209	Familia	Hermanastro
FPH514710	1210	En la playa	Bosque de algas
FPH514711	1211	Idioma	yídish
FPH514712	1212	Cocinando	Plancha para gofres
FPH514713	1213	Telenovela	Marisol
FPH514714	1214	Criatura mítica	Cerberus
FPH514715	1215	Color	Granate
FPH514716	1216	País	Somalia
FPH514717	1217	En la granja	Fertilizante
FPH514718	1218	Elemento	Hierro y níquel
FPH514719	1219	Beber	Ajenjo
FPH514720	1220	Día festivo	Dia de Navidad
FPH514721	1221	De vuelta a la escuela	Biología
FPH514722	1222	Emoción	Sorpresa inesperada
FPH514723	1223	Personaje de ficción	Obi-wan kenobi
FPH514724	1224	Pelicula Disney	El planeta del tesoro
FPH514725	1225	Bioma	Pozas de marea
FPH514726	1226	En la playa	Descanso y relajación
FPH514727	1227	Hierbas y especias	Pimentón rojo
FPH514728	1228	Aperitivo	Chiles en nogada
FPH514729	1229	Familia	Madrastra
FPH514730	1230	Instrumento musical	Cuerno francés
FPH514731	1231	Idioma	croata
FPH514732	1232	Cocinando	Marinar
FPH514733	1233	Color	De color amarillo pálido
FPH514734	1234	De vuelta a la escuela	Ciencias de la Computación
FPH514735	1235	Elemento	Berilio
FPH514736	1236	Rocas y minerales	Estalactita
FPH514737	1237	País	Marruecos
FPH514738	1238	Vehículo	Fiat Strada
FPH514739	1239	Criatura mítica	Ángeles y demonios
FPH514740	1240	En la granja	Pollito
FPH514741	1241	Emoción	Envidioso
FPH514742	1242	Desayuno	Entomatadas rellenas de huevo
FPH514743	1243	En la playa	palmeras
FPH514744	1244	Telenovela	Gata Salvaje
FPH514745	1245	Día festivo	Dia del padre
FPH514746	1246	Color	Morado y naranja
