Phrase ID	Level	Clue (Question)	Phrase (Answer)
FPH514142	642	Candy	Hot Tamales
FPH514143	643	Landmark	Mount Rushmore
FPH514144	644	Appetizer	Garlic Fries
FPH514145	645	Comedian	Dane Cook
FPH514146	646	Car	Nissan Sentra
FPH514147	647	Technology	Netflix
FPH514148	648	Disney Song	You've Got a Friend in Me
FPH514149	649	Classical Music	Frederic Chopin
FPH514150	650	Furniture	Folding Table
FPH514151	651	TV Show	Band of Brothers
FPH514152	652	Country	Japan
FPH514153	653	Outdoor Activity	Bodyboarding
FPH514154	654	Disney Movie	The Sword in the Stone
FPH514155	655	Country Artist	Dustin Lynch
FPH514156	656	Occupation	Dentist
FPH514157	657	Dinner	Shepherd's Pie
FPH514158	658	Rock Band	Twenty One Pilots
FPH514159	659	Furniture	Rocking Chair
FPH514160	660	Car	Toyota Camry
FPH514161	661	Breakfast	Chicken and Waffles
FPH514162	662	Aquatic Animal	Angelfish
FPH514163	663	Technology	Zoom Meeting
FPH514164	664	Candy	Junior Mints
FPH514165	665	Holiday	Thanksgiving
FPH514166	666	US President	Harry Truman
FPH514167	667	Planet	Mars
FPH514168	668	Clothing	Blouse
FPH514169	669	Comedian	Jerry Seinfeld
FPH514170	670	Bird	Great Blue Heron
FPH514171	671	Landmark	Great Sphinx of Giza
FPH514172	672	Country	Russia
FPH514173	673	Drink	Chai Tea Latte
FPH514174	674	Female Actor	Kate Winslet
FPH514175	675	Disney Song	The Bare Necessities
FPH514176	676	Occupation	Archaeologist
FPH514177	677	Candy	Laffy Taffy
FPH514178	678	Outdoor Activity	Water Skiing
FPH514179	679	Technology	Adobe Photoshop
FPH514180	680	Plant	Carnation
FPH514181	681	Dinner	Sloppy Joes and Fries
FPH514182	682	Car	Jeep Grand Cherokee
FPH514183	683	Aquatic Animal	Beluga Whale
FPH514184	684	Hobby	Gardening
FPH514185	685	Occupation	Chief Executive Officer
FPH514186	686	Appetizer	Artichoke and Spinach Dip
FPH514187	687	Classical Music	The Four Seasons
FPH514188	688	Rock Band	Nirvana
FPH514189	689	Video Game	Resident Evil
FPH514190	690	Female Actor	Cate Blanchett
FPH514191	691	Fast Food	Chipotle
FPH514192	692	Bird	Crane
FPH514193	693	Disney Character	Ursula
FPH514194	694	Anatomy	Hand and Fingers
FPH514195	695	Disney Movie	Toy Story
FPH514196	696	Rock Band	Breaking Benjamin
FPH514197	697	Outdoor Activity	Bird Watching
FPH514198	698	Emotion	Happiness
FPH514199	699	Dinner	White Bean Soup
FPH514200	700	Clothing	Petticoat
FPH514201	701	Country	Barbados
FPH514202	702	Snack	Hot Cheetos
FPH514203	703	Vegetable	Green Bean
FPH514204	704	Landmark	Notre-Dame Cathedral
FPH514205	705	Disney Song	Do You Want to Build a Snowman
FPH514206	706	Technology	Curved Monitor
FPH514207	707	Appetizer	Fried Calamari
FPH514208	708	Famous Brand	Skechers
FPH514209	709	Candy	Lemonheads
FPH514210	710	Breakfast	Spinach and Feta Quiche
FPH514211	711	Disney Movie	Zootopia
FPH514212	712	Hobby	Wood Carving
FPH514213	713	Animal	Fruit Bat
FPH514214	714	Dessert	Chocolate Truffle
FPH514215	715	Comedian	Robin Williams
FPH514216	716	Country	Sweden
FPH514217	717	Occupation	Emergency Medical Technician
FPH514218	718	Aquatic Animal	Sockeye Salmon
FPH514219	719	Clothing	Halter Top Dress
FPH514220	720	Vegetable	Scallion
FPH514221	721	Game Show	Who Wants to be a Millionaire
FPH514222	722	Disney Song	I Wanna Be Like You
FPH514223	723	Emotion	Amazement
FPH514224	724	Animal	Giraffe
FPH514225	725	Holiday	St. Patrick's Day
FPH514226	726	Clothing	Maternity Dress
FPH514227	727	Family	Brother and Sister
FPH514228	728	Country	Nicaragua
FPH514229	729	Aquatic Animal	Elephant Seal
FPH514230	730	Candy	Nerds Rope
FPH514231	731	Dinner	Lasagna and Garlic Bread
FPH514232	732	Appetizer	Stuffed Mushrooms
FPH514233	733	Animal	Squirrel
FPH514234	734	Disney Movie	Tarzan
FPH514235	735	Hobby	Scrapbooking
FPH514236	736	Clothing	Platform Boots
FPH514237	737	Comedian	Ricky Gervais
FPH514238	738	Shape	Rectangle
FPH514239	739	Holiday	New Year's Eve
FPH514240	740	Country Artist	Rascal Flatts
FPH514241	741	Fruit	Blueberry
FPH514242	742	Occupation	Film Director
FPH514243	743	Emotion	Disappointment
FPH514244	744	Family	Mother and Father
FPH514245	745	Animal	Tortoise
FPH514246	746	Country	Malaysia
FPH514247	747	Romance	Titanic
FPH514248	748	Dessert	Brownies
FPH514249	749	Outdoor Activity	Mini Golfing
FPH514250	750	Insect	Cockroach
FPH514251	751	Clothing	Yoga Pants
FPH514252	752	Fruit	Tangerine
FPH514253	753	Disney Song	I'll Make a Man Out of You
FPH514254	754	Dinner	Jambalaya
FPH514255	755	Appetizer	Bruschetta
FPH514256	756	Candy	Lollipop
FPH514257	757	Animal	Leopard
FPH514258	758	Occupation	Politician
FPH514259	759	TV Show	Roseanne
FPH514260	760	US President	Grover Cleveland
FPH514261	761	Drink	Irish Coffee
FPH514262	762	Rock Band	Slipknot
FPH514263	763	Insect	Rhinoceros Beetle
FPH514264	764	Breakfast	Everything Bagel
FPH514265	765	Country	South Africa
FPH514266	766	Retail Store	Costco Wholesale
FPH514267	767	Country Artist	Tim McGraw
FPH514268	768	Romance	Brokeback Mountain
FPH514269	769	Animal	Orangutan
FPH514270	770	Car	Honda Accord
FPH514271	771	Dessert	Baked Alaska
FPH514272	772	Technology	Computer
FPH514273	773	Hobby	Photography
FPH514274	774	Rock Band	Ramones
FPH514275	775	Insect	Hercules Beetle
FPH514276	776	TV Show	Star Trek
FPH514277	777	Drink	Vodka Martini
FPH514278	778	US President	Gerald Ford
FPH514279	779	Disney Movie	Fantasia
FPH514280	780	Plant	Jasmine
FPH514281	781	Retail Store	Saks Fifth Avenue
FPH514282	782	Clothing	Evening Gown
FPH514283	783	Animal	Wolverine
FPH514284	784	Outdoor Activity	Tennis
FPH514285	785	Country	Bulgaria
FPH514286	786	TV Show	Friday Night Lights
FPH514287	787	Dessert	Frozen Yogurt
FPH514288	788	Candy	Candy Corn
FPH514289	789	Country Artist	Zac Brown Band
FPH514290	790	Insect	Firefly
FPH514291	791	Rock Band	Pearl Jam
FPH514292	792	Sport	Baseball
FPH514293	793	Hobby	Knitting
FPH514294	794	Furniture	Dining Table
FPH514295	795	Cartoon	Powerpuff Girls
FPH514296	796	Reality Show	Fixer Upper
FPH514297	797	Romance	When Harry Met Sally
FPH514298	798	Animal	Bloodhound
FPH514299	799	Outdoor Activity	Surfing
FPH514300	800	Disney Song	Some Day My Prince Will Come
FPH514301	801	TV Show	The West Wing
FPH514302	802	Country	Algeria
FPH514303	803	Action Movie	The Expendables
FPH514304	804	Comedy	Billy Madison
FPH514305	805	Disney Movie	Frozen
FPH514306	806	Breakfast	Chocolate Donut
FPH514307	807	Dessert	Key Lime Pie
FPH514308	808	Outdoor Activity	Drive-in Movie
FPH514309	809	Fast Food	Panera Bread
FPH514310	810	Country Artist	Toby Keith
FPH514311	811	Clothing	Bell-Bottoms
FPH514312	812	Retail Store	Bass Pro Shops
FPH514313	813	Drink	Red Wine
FPH514314	814	Clothing	Overalls
FPH514315	815	Disney Song	I See the Light
FPH514316	816	Sport	Basketball
FPH514317	817	Insect	Ladybug
FPH514318	818	Fictional Character	Eric Cartman
FPH514319	819	Fast Food	Carl's Junior
FPH514320	820	Dinner	Tuna Casserole and Vegetables
FPH514321	821	Anatomy	Heel and Ankle
FPH514322	822	Rock Band	Fall Out Boy
FPH514323	823	TV Show	The X-Files
FPH514324	824	Video Game	Clash of Clans
FPH514325	825	Romance	Casablanca
FPH514326	826	Dessert	Cupcake
FPH514327	827	Country	Guatemala
FPH514328	828	Candy	Starburst
FPH514329	829	Breakfast	Oatmeal
FPH514330	830	Retail Store	Nordstrom
FPH514331	831	Technology	Microsoft Xbox
FPH514332	832	Clothing	Sport Jersey
FPH514333	833	Horror Movie	Event Horizon
FPH514334	834	Aquatic Animal	Swordfish
FPH514335	835	Outdoor Activity	Running
FPH514336	836	Appetizer	Bacon Wrapped Asparagus
FPH514337	837	Fictional Character	Rick Grimes
FPH514338	838	Fast Food	McDonald's
FPH514339	839	Retail Store	Crate and Barrel
FPH514340	840	Planet	Uranus
FPH514341	841	Bird	Robin
FPH514342	842	Disney Movie	Robin Hood
FPH514343	843	Country	Cameroon
FPH514344	844	Animal	Woolly Mammoth
FPH514345	845	Vegetable	Collard Greens
FPH514346	846	Plant	Chrysanthemum
FPH514347	847	Fictional Character	Superman
FPH514348	848	TV Show	The Wonder Years
FPH514349	849	Aquatic Animal	Starfish
FPH514350	850	Retail Store	Target
FPH514351	851	Technology	World Wide Web
FPH514352	852	Candy	SweeTarts
FPH514353	853	Drink	Pina Colada
FPH514354	854	Disney Character	Prince Eric
FPH514355	855	Fruit	Grapefruit
FPH514356	856	Clothing	Trouser
FPH514357	857	Fast Food	Panda Express
FPH514358	858	Furniture	Loveseat
FPH514359	859	Vegetable	Broccoli
FPH514360	860	Dessert	Carrot Cake
FPH514361	861	Disney Movie	Hercules
FPH514362	862	Bird	Raven
FPH514363	863	Horror Movie	The Exorcist
FPH514364	864	Planet	Venus
FPH514365	865	Country	Jamaica
FPH514366	866	Animal	Groundhog
FPH514367	867	Fictional Character	Ron Burgundy
FPH514368	868	Insect	Dragonfly
FPH514369	869	Occupation	Programmer
FPH514370	870	Appetizer	Cocktail Meatballs
FPH514371	871	Outdoor Activity	Street Hockey
FPH514372	872	Video Game	Animal Crossing
FPH514373	873	Clothing	Swimsuit
FPH514374	874	Car	Jeep Wrangler
FPH514375	875	Aquatic Animal	Whale Shark
FPH514376	876	Landmark	The Colosseum
FPH514377	877	Disney Song	You'll Be in my Heart
FPH514378	878	Retail Store	Victoria's Secret
FPH514379	879	Anatomy	Stomach and Intestines
FPH514380	880	Rock Band	Green Day
FPH514381	881	Country Artist	Diamond Rio
FPH514382	882	Breakfast	Froot Loops
FPH514383	883	Country	Mongolia
FPH514384	884	Dessert	Banana Split
FPH514385	885	Country	Sri Lanka
FPH514386	886	Disney Movie	Aladdin
FPH514387	887	Retail Store	Banana Republic
FPH514388	888	Bird	Osprey
FPH514389	889	Fast Food	Popeyes Chicken
FPH514390	890	Drink	Whiskey
FPH514391	891	Horror Movie	Final Destination
FPH514392	892	Car	Ford Explorer
FPH514393	893	Fictional Character	Hannibal Lecter
FPH514394	894	Animal	Grizzly Bear
FPH514395	895	Clothing	Button Down Shirt
FPH514396	896	Country	Ethiopia
FPH514397	897	Reality Show	The Bachelorette
FPH514398	898	Candy	Peppermint York
FPH514399	899	Pop Artist	Rihanna
FPH514400	900	Dinner	Baked Ziti
FPH514401	901	Planet	Saturn
FPH514402	902	TV Show	Mister Rogers' Neighborhood
FPH514403	903	Classical Music	Cello and Piano
FPH514404	904	Comedian	Jim Gaffigan
FPH514405	905	Snack	Salted Pretzels
FPH514406	906	Disney Song	Be Prepared
FPH514407	907	Appetizer	Chicken Wings
FPH514408	908	Fast Food	Round Table Pizza
FPH514409	909	Animal	Salamander
FPH514410	910	Technology	PlayStation
FPH514411	911	Retail Store	Bloomingdale's
FPH514412	912	Breakfast	Raisin Bran
FPH514413	913	Outdoor Activity	Mountain Biking
FPH514414	914	Disney Movie	The Jungle Book
FPH514415	915	Country	Venezuela
FPH514416	916	Classical Music	Antonio Vivaldi
FPH514417	917	Video Game	Among Us
FPH514418	918	Candy	Nestle Crunch
FPH514419	919	Plant	Calla Lily
FPH514420	920	Drink	Gatorade
FPH514421	921	Bird	Toucan
FPH514422	922	Retail Store	Gamestop
FPH514423	923	Landmark	Eiffel Tower
FPH514424	924	Fictional Character	Jon Snow
FPH514425	925	Country Artist	Dwight Yoakam
FPH514426	926	Animal	Antelope
FPH514427	927	Dessert	Pumpkin Pie
FPH514428	928	Landmark	Great Wall of China
FPH514429	929	Pop Artist	Madonna
FPH514430	930	TV Show	Friends
FPH514431	931	Anatomy	Human Skeleton
FPH514432	932	Appetizer	Caesar Salad
FPH514433	933	Plant	Venus Fly Trap
FPH514434	934	Dinner	Beef Tenderloin
FPH514435	935	Country	Philippines
FPH514436	936	Disney Movie	The Lion King
FPH514437	937	Bird	Pheasant
FPH514438	938	Rock Band	Foo Fighters
FPH514439	939	Comedy	Meet the Fockers
FPH514440	940	Breakfast	Hash Browns
FPH514441	941	Plant	Cactus
FPH514442	942	Snack	Celery and Peanut Butter
FPH514443	943	Horror Movie	Get Out
FPH514444	944	Aquatic Animal	Clownfish
FPH514445	945	Clothing	Tracksuit
FPH514446	946	Pop Artist	Gwen Stefani
FPH514447	947	Drink	Apple Juice
FPH514448	948	Fictional Character	Jean-Luc Picard
FPH514449	949	Country Artist	Vince Gill
FPH514450	950	Fast Food	In N Out Burger
FPH514451	951	Classical Music	Ave Maria
FPH514452	952	TV Show	South Park
FPH514453	953	Country	Austria
FPH514454	954	Fictional Character	Hermione Granger
FPH514455	955	Video Game	Fortnite
FPH514456	956	Appetizer	Pigs in a Blanket
FPH514457	957	Planet	Jupiter
FPH514458	958	Candy	Snickers
FPH514459	959	Fruit	Bell Pepper
FPH514460	960	Car	Ferrari Testarossa
FPH514461	961	Anatomy	Skull and Brain
FPH514462	962	Occupation	Math Teacher
FPH514463	963	Dessert	Tiramisu
FPH514464	964	Landmark	Statue of Liberty
FPH514465	965	Retail Store	Home Depot
FPH514466	966	Classical Music	Canon in D
FPH514467	967	Furniture	Mattress
FPH514468	968	Outdoor Activity	Baseball
FPH514469	969	Country	Bahamas
FPH514470	970	Dinner	Chicago Style Pizza
FPH514471	971	Vegetable	Romaine Lettuce
FPH514472	972	Drink	Apple Cider
FPH514473	973	Reality Show	Love Island
FPH514474	974	Comedy	Brooklyn Nine-Nine
FPH514475	975	Insect	Bumblebee
FPH514476	976	Disney Movie	Pocahontas
FPH514477	977	Horror Movie	A Nightmare on Elm Street
FPH514478	978	Fast Food	Krispy Kreme
FPH514479	979	Fruit	Pineapple
FPH514480	980	Furniture	Bookcase
FPH514481	981	Plant	Sunflower
FPH514482	982	Dessert	Red Velvet Cake
FPH514483	983	Fictional Character	Darth Vader
FPH514484	984	Pet	Greyhound
FPH514485	985	Country	Argentina
FPH514486	986	Appetizer	French Onion Soup
FPH514487	987	Breakfast	Scrambled Eggs
FPH514488	988	Pop Artist	Beyonce
FPH514489	989	Candy	Lifesavers
FPH514490	990	Clothing	Sweater
FPH514491	991	Country Artist	Merle Haggard
FPH514492	992	Video Game	Mario Kart
FPH514493	993	TV Show	Battlestar Galactica
FPH514494	994	Football Player	Barry Sanders
FPH514495	995	Outdoor Activity	Hunting
FPH514496	996	Reality Show	Pawn Stars
FPH514497	997	Disney Movie	Pinocchio
FPH514498	998	Occupation	Policeman
FPH514499	999	Dinner	Chicken Pot Pie
FPH514500	1000	Country	Costa Rica
FPH514501	1001	Color	Black and White
FPH514502	1002	Biome	Blooming Meadow
FPH514503	1003	Emotions	Calm and Calculating
FPH514504	1004	Horror Movie	Cloverfield
FPH514505	1005	Fictional Character	Wonder Woman
FPH514506	1006	Cooking	Pressure Cooker
FPH514507	1007	Language	Norwegian
FPH514508	1008	Holiday	Chinese New Year
FPH514509	1009	Mythical Creature	Fire Breathing Dragon
FPH514510	1010	Back to School	Lab Experiment
FPH514511	1011	Rocks and Minerals	Rose Quartz
FPH514512	1012	Musical Instrument	Bass Guitar
FPH514513	1013	US State	California
FPH514514	1014	On the Farm	Chickens and Roosters
FPH514515	1015	Elements	Hydrogen and Helium
FPH514516	1016	Drink	Long Island Iced Tea
FPH514517	1017	At the Beach	Hermit Crab
FPH514518	1018	Disney Movie	Winnie the Pooh
FPH514519	1019	Family	Niece and Nephew
FPH514520	1020	Emotions	Optimistic or Pessimistic
FPH514521	1021	Language	Sign Language
FPH514522	1022	Dessert	Chocolate Chip Ice Cream
FPH514523	1023	Herbs and Spices	Grated Ginger
FPH514524	1024	Mythical Creatures	Fairies and Elves
FPH514525	1025	Country	North Korea
FPH514526	1026	Rock Band	Bon Jovi
FPH514527	1027	Color	Bright Orange
FPH514528	1028	Back to School	Homework Assignment
FPH514529	1029	Musical Instrument	Saxophone
FPH514530	1030	Cooking	Tablespoon
FPH514531	1031	Biome	Deciduous Forest
FPH514532	1032	At the Beach	On Duty Lifeguard
FPH514533	1033	Rocks and Minerals	Garnet and Citrine
FPH514534	1034	US State	New Hampshire
FPH514535	1035	Outdoor Activity	Snow Skiing
FPH514536	1036	Element	Aluminum
FPH514537	1037	Family	Great Grandma
FPH514538	1038	On the Farm	Eggs and Milk
FPH514539	1039	Emotions	Love and Affection
FPH514540	1040	Mythical Creatures	Mermaids and Sirens
FPH514541	1041	Language	Russian
FPH514542	1042	Cooking	Microwave Oven
FPH514543	1043	Animal	Hedgehog
FPH514544	1044	Herbs and Spices	Minced Garlic
FPH514545	1045	Holiday	President's Day
FPH514546	1046	Musical Instrument	Harmonica
FPH514547	1047	Country	Hungary
FPH514548	1048	Biome	Sunny Savanna
FPH514549	1049	Back to School	Spiral Notebook
FPH514550	1050	Fictional Characters	Romeo and Juliet
FPH514551	1051	At the Beach	Broken Seashells
FPH514552	1052	Rocks and Minerals	Gold Nugget
FPH514553	1053	Mythical Creature	Blood Sucking Vampire
FPH514554	1054	Colors	Gray and Yellow
FPH514555	1055	US State	Massachusetts
FPH514556	1056	Dessert	Rice Krispies Treats
FPH514557	1057	Emotion	Bewildered Fascination
FPH514558	1058	Family	Half Brother
FPH514559	1059	On the Farm	Hoe and Pickaxe
FPH514560	1060	Herbs and Spices	Ground Cinnamon
FPH514561	1061	Language	Mandarin Chinese
FPH514562	1062	Musical Instrument	Drum and Drumsticks
FPH514563	1063	Back to School	English Textbook
FPH514564	1064	Cooking	Salad Bowl
FPH514565	1065	Elements	Cobalt and Copper
FPH514566	1066	Country	Denmark
FPH514567	1067	Animal	Striped Zebra
FPH514568	1068	Mythical Creature	Loch Ness Monster
FPH514569	1069	Fictional Character	Black Panther
FPH514570	1070	Drink	Irish Car Bomb
FPH514571	1071	At the Beach	On the Boardwalk
FPH514572	1072	Holiday	Day of the Dead
FPH514573	1073	US State	Washington
FPH514574	1074	Family	Husband and Wife
FPH514575	1075	Emotion	Displeasure
FPH514576	1076	Colors	Peach and Apricot
FPH514577	1077	Rocks and Minerals	Ruby and Spinel
FPH514578	1078	Back to School	Mechanical Pencil
FPH514579	1079	Cooking	Salt Shaker
FPH514580	1080	Musical Instrument	Harpsichord
FPH514581	1081	Language	Swedish
FPH514582	1082	Herbs and Spices	Onions and Chives
FPH514583	1083	Mythical Creatures	Ghosts and Ghouls
FPH514584	1084	On the Farm	Shovel and Rake
FPH514585	1085	Element	Neon and Argon
FPH514586	1086	Biome	Southern Bayou
FPH514587	1087	Country	Vietnam
FPH514588	1088	Furniture	End Table
FPH514589	1089	Occupation	Accountant
FPH514590	1090	At the Beach	Kayaking and Paddleboarding
FPH514591	1091	Animal	Brown Bear
FPH514592	1092	US State	Delaware
FPH514593	1093	Emotions	Kindness and Compassion
FPH514594	1094	Back to School	Glossary of Terms
FPH514595	1095	Cooking	Rolling Pin
FPH514596	1096	Family	Daughter in Law
FPH514597	1097	Holiday	Easter
FPH514598	1098	Mythical Creature	Frankenstein
FPH514599	1099	Rocks and Minerals	Moonstone
FPH514600	1100	Musical Instruments	Piccolo and Flute
FPH514601	1101	Color	Bronze and Copper
FPH514602	1102	Element	Potassium
FPH514603	1103	Language	Turkish
FPH514604	1104	Herbs and Spices	Chopped Dill
FPH514605	1105	On the Farm	Lamb and Sheep
FPH514606	1106	Occupation	Geologist
FPH514607	1107	Disney Movie	James and the Giant Peach
FPH514608	1108	Country	Central African Republic
FPH514609	1109	Back to School	Algebra and Trigonometry
FPH514610	1110	At the Beach	A Group of Jellyfish
FPH514611	1111	Emotion	Exhausted and Drained
FPH514612	1112	Fictional Character	Princess Peach
FPH514613	1113	Biome	Upland River
FPH514614	1114	Mythical Creature	Shapeshifter
FPH514615	1115	Musical Instrument	Bongo Drums
FPH514616	1116	Cooking	Hard or Soft Boiled
FPH514617	1117	Family	Stepdaughter
FPH514618	1118	Rocks and Minerals	Quartz Crystal
FPH514619	1119	Rock Band	Paramore
FPH514620	1120	Element	Sodium and Sulfur
FPH514621	1121	Language	Polish
FPH514622	1122	US State	South Dakota
FPH514623	1123	Herbs and Spices	Teaspoon of Cloves
FPH514624	1124	Color	Red White and Blue
FPH514625	1125	Back to School	Chemistry Lab
FPH514626	1126	On the Farm	Poultry and Beef
FPH514627	1127	Fictional Characters	Calvin and Hobbes
FPH514628	1128	Musical Instrument	Triangle and Chimes
FPH514629	1129	Mythical Creature	Rainbow Unicorn
FPH514630	1130	At the Beach	Sun Umbrella and Towel
FPH514631	1131	Emotion	Shuddering Disgust
FPH514632	1132	Holiday	Earth Day
FPH514633	1133	Drink	Kombucha
FPH514634	1134	Rocks and Minerals	Fool's Gold
FPH514635	1135	Cooking	Mixing Bowls
FPH514636	1136	Video Game	Metal Gear Solid
FPH514637	1137	Family	Great Uncle
FPH514638	1138	Animal	Coral Snake
FPH514639	1139	US State	Colorado
FPH514640	1140	Biome	Murky Swamp
FPH514641	1141	Language	French
FPH514642	1142	Herbs and Spices	Oregano and Parsley
FPH514643	1143	Back to School	Questions and Answers
FPH514644	1144	Mythical Creature	Undead Zombie Horde
FPH514645	1145	Color	Blue and Green
FPH514646	1146	Fictional Character	Count Dracula
FPH514647	1147	Holiday	Cinco de Mayo
FPH514648	1148	Emotion	Generous and Giving
FPH514649	1149	Musical Instrument	Acoustic Guitar
FPH514650	1150	On the Farm	Tractor and Mower
FPH514651	1151	Element	Tin and Zinc
FPH514652	1152	Rocks and Minerals	Amber and Fossil
FPH514653	1153	At the Beach	High Tide Warning
FPH514654	1154	Cooking	Measuring Cup
FPH514655	1155	Language	English
FPH514656	1156	US State	New Jersey
FPH514657	1157	Back to School	Pencil Sharpener
FPH514658	1158	Mythical Creature	Golem and Troll
FPH514659	1159	Family	Bride and Groom
FPH514660	1160	Country	Norway
FPH514661	1161	Car	Toyota Highlander
FPH514662	1162	Biome	Coral Reef
FPH514663	1163	Color	Cyan and Emerald
FPH514664	1164	Musical Instrument	Recorder and Oboe
FPH514665	1165	Drink	Peppermint Schnapps
FPH514666	1166	Herbs and Spices	Chili Pepper
FPH514667	1167	Emotion	Easy Going
FPH514668	1168	On the Farm	Open Pasture
FPH514669	1169	Rocks and Minerals	Diamond
FPH514670	1170	Back to School	Dry Erase Board
FPH514671	1171	Mythical Creature	Swamp Monster
FPH514672	1172	Cooking	Butcher Block
FPH514673	1173	Holiday	April Fools
FPH514674	1174	Language	Arabic
FPH514675	1175	Family	Foster Mom
FPH514676	1176	US State	Kentucky
FPH514677	1177	At the Beach	Party on a Yacht
FPH514678	1178	Element	Lead and Xenon
FPH514679	1179	Disney Movie	Onward
FPH514680	1180	Fictional Character	Bart Simpson
FPH514681	1181	Back to School	World History
FPH514682	1182	Color	Jungle Green
FPH514683	1183	Herbs and Spices	Salt and Pepper
FPH514684	1184	Biome	Flooded Grassland
FPH514685	1185	Emotion	Self Assurance
FPH514686	1186	Language	Finnish
FPH514687	1187	Rocks and Minerals	Lava and Magma
FPH514688	1188	Mythical Creature	Bogeyman
FPH514689	1189	Musical Instrument	Didgeridoo
FPH514690	1190	Cooking	Dutch Oven
FPH514691	1191	Family	Son in Law
FPH514692	1192	On the Farm	Large Red Barn
FPH514693	1193	US State	Rhode Island
FPH514694	1194	Back to School	Geometry Homework
FPH514695	1195	Holiday	Labor Day
FPH514696	1196	At the Beach	Life Jacket
FPH514697	1197	Element	Phosphorus
FPH514698	1198	Color	Crimson Red
FPH514699	1199	Country	Tunisia
FPH514700	1200	Drink	Coca Cola
FPH514701	1201	Horror Movie	Doctor Sleep
FPH514702	1202	Mythical Creature	Mummy
FPH514703	1203	Biome	Salt Marsh
FPH514704	1204	Emotion	Pleasantly Delighted
FPH514705	1205	Rocks and Minerals	Tourmaline
FPH514706	1206	Musical Instrument	Synthesizer
FPH514707	1207	Herbs and Spices	Spearmint
FPH514708	1208	Back to School	Classroom
FPH514709	1209	Family	Stepbrother
FPH514710	1210	At the Beach	Kelp Forest
FPH514711	1211	Language	Yiddish
FPH514712	1212	Cooking	Waffle Iron
FPH514713	1213	US State	Oklahoma
FPH514714	1214	Mythical Creature	Cerberus
FPH514715	1215	Color	Maroon
FPH514716	1216	Country	Somalia
FPH514717	1217	On the Farm	Fertilizer
FPH514718	1218	Element	Iron and Nickel
FPH514719	1219	Drink	Absinthe
FPH514720	1220	Holiday	Columbus Day
FPH514721	1221	Back to School	Biology
FPH514722	1222	Emotion	Unexpected Surprise
FPH514723	1223	Fictional Character	Obi-Wan Kenobi
FPH514724	1224	Disney Movie	Treasure Planet
FPH514725	1225	Biome	Tide Pools
FPH514726	1226	At the Beach	Rest and Relaxation
FPH514727	1227	Herbs and Spices	Red Paprika
FPH514728	1228	US State	North Carolina
FPH514729	1229	Family	Stepmother
FPH514730	1230	Musical Instrument	French Horn
FPH514731	1231	Language	Croatian
FPH514732	1232	Cooking	Marinate
FPH514733	1233	Color	Pale Yellow
FPH514734	1234	Back to School	Computer Science
FPH514735	1235	Element	Beryllium
FPH514736	1236	Rocks and Minerals	Stalactite
FPH514737	1237	Country	Morocco
FPH514738	1238	Holiday	New Year's Day
FPH514739	1239	Mythical Creature	Angels and Demons
FPH514740	1240	On the Farm	Baby Chick
FPH514741	1241	Emotion	Envious
FPH514742	1242	Drink	Daiquiri
FPH514743	1243	At the Beach	Palm Trees
FPH514744	1244	US State	Tennessee
FPH514745	1245	Fictional Character	Carmen Sandiego
FPH514746	1246	Color	Purples and Oranges
FPH514747	1247	Back to School	Geography
FPH514748	1248	Cooking	Slice and Dice
FPH514749	1249	Language	Romanian
FPH514750	1250	Herbs and Spices	Green Onion
FPH514751	1251	Musical Instrument	Pipe Organ
FPH514752	1252	Rocks and Minerals	Amethyst
FPH514753	1253	Occupation	Cardiologist
FPH514754	1254	Horror Movie	The Conjuring
FPH514755	1255	Country	Botswana
FPH514756	1256	Family	Great Aunt
FPH514757	1257	Fictional Character	Deadpool
FPH514758	1258	Element	Bromine
FPH514759	1259	On the Farm	Ducklings
FPH514760	1260	Mythical Creature	Hydras and Medusa
FPH514761	1261	Back to School	Backpack
FPH514762	1262	Animal	King Cobra
FPH514763	1263	At the Beach	Bathing Suit and Sandals
FPH514764	1264	Biome	Desert Oasis
FPH514765	1265	Emotion	Spooked and Horrified
FPH514766	1266	Color	Cerulean
FPH514767	1267	Holiday	Kwanzaa
FPH514768	1268	Herbs and Spices	Licorice
FPH514769	1269	Language	Filipino
FPH514770	1270	Cooking	Popcorn Popper
FPH514771	1271	Musical Instrument	Trombone
FPH514772	1272	Mythical Creature	Genie in a Lamp
FPH514773	1273	US State	Missouri
FPH514774	1274	Rocks and Minerals	Igneous Rock
FPH514775	1275	Family	Stepsister
FPH514776	1276	Country	Albania
FPH514777	1277	Disney Movie	The Brave Little Toaster
FPH514778	1278	On the Farm	Irrigation
FPH514779	1279	Back to School	Lunch Box
FPH514780	1280	Drink	Fruit Smoothie
FPH514781	1281	Fictional Character	James Bond
FPH514782	1282	Color	Indigo
FPH514783	1283	Mythical Creature	Leviathan
FPH514784	1284	At the Beach	Beachball
FPH514785	1285	Herbs and Spices	Spicy Wasabi
FPH514786	1286	Musical Instrument	Clarinet
FPH514787	1287	Emotion	Sentimental
FPH514788	1288	Cooking	Teaspoon
FPH514789	1289	Language	German
FPH514790	1290	Biome	Coastal River
FPH514791	1291	US State	Alabama
FPH514792	1292	Holiday	Groundhog Day
FPH514793	1293	Back to School	Ballpoint Pen
FPH514794	1294	Rocks and Minerals	Sandstone
FPH514795	1295	Country	Bolivia
